OBJECTID,YeshuvName,Dunam,AnafName,AnafSub,GrowthEng,CoverTypeE,kWh/kPW,Muni_Eng,Machoz,area_sqm (GIS),Energy production (tracking) mln kWh/year,Energy production (fix) mln kWh/year,Energy production (tracking) mln kWh/year,Energy production (fix) mln kWh/year,Potential revenue fron energy production (tracking) mln NIS,Potential revenue fron energy production (fix) mln NIS,Feasability to install PVs?,Average influence of PV on crops,Average KG per dunham,"Average price per KG, NIS","Potential revenue from crops before PV, mln NIS","Potential revenue from crops after PV, mln NIS",Added value on income from crops after PV (mln NIS),"Total revenue, mln NIS","added value from PV, mln NIS"
58,דישון,4.12,plantations,deciduous,Plantations,Open Area,1765,Mevo'ot Hahermon,North,4117.72,0.63,0.43,0.632284041,0.428790327,0.189685212,0.128637098,1,1,1000,8,0.032941111,0.032941111,0,0.071219506,0.038278395
406,דישון,1.40,plantations,deciduous,Plantations,Open Area,1765,Mevo'ot Hahermon,North,1389.39,0.21,0.14,0.214977,0.145789,0.0644931,0.0437367,1,1,1000,8,0.0112,0.0112,0,0.02421468,0.01301468
928,דישון,5.50,non-processed,non-processed,Not cultivated,Open Area,1745,Mevo'ot Hahermon,North,5504.10,0.84,0.57,0.835589385,0.566664066,0.250676816,0.16999922,1,1,0,0,0,0,0,0.067999688,0.067999688
337,דלתון,4.50,plantations,vineyard,Plantations,Open Area,1805,Merom Hagalil,North,4517.76,0.71,0.48,0.7066575,0.4792275,0.21199725,0.14376825,1,1,1000,20,0.09,0.09,0,0.1115073,0.0215073
21,דמיידה,6.30,plantations,olives,Plantations,Open Area,1755,Misgav,North,6324.50,0.97,0.65,0.9619155,0.6523335,0.28857465,0.19570005,1,1,1000,8,0.0504,0.0504,0,0.10852002,0.05812002
427,דפנה,12.70,plantations,subtropical,Plantations,Open Area,1745,Hagalil Ha'elyon,North,12703.70,1.93,1.31,1.928607535,1.307906259,0.578582261,0.392371878,1,1,1000,5,0.063518346,0.063518346,0,0.195059759,0.131541413
557,דקל,23.20,citrus,peelables,Citrus,Open Area,1835,Eshkol,South,23182.50,3.70,2.51,3.703764,2.511748,1.1111292,0.7535244,1,1.03,4000,6,0.5568,0.573504,0.016704,0.64551216,0.07200816
480,דרום השרון מא 20,19.20,citrus,grapefruits,Citrus,Open Area,1755,Drom Hasharon,Center,19176.10,2.93,1.99,2.931552,1.988064,0.8794656,0.5964192,1,1.03,4000,4,0.3072,0.316416,0.009216,0.42841728,0.11200128
168,דריג'את,3.40,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1865,al Kasum,South,3402.87,0.55,0.37,0.551667,0.374119,0.1655001,0.1122357,1,1,2000,5,0.034,0.034,0,0.06529428,0.03129428
37,הגושרים,95.50,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1735,Kiryat Shemona,North,95540.50,14.42,9.78,14.4152475,9.7758575,4.32457425,2.93275725,1,1.04,2000,2,0.382,0.39728,0.01528,1.4114709,1.0141909
36,הוד השרון,4.69,non-processed,non-processed,Not cultivated,Open Area,1765,Hod Hasharon,Center,4694.88,0.72,0.49,0.720905529,0.488889956,0.216271659,0.146666987,1,1,0,0,0,0,0,0.058666795,0.058666795
221,הודיה,18.50,field crops,field crops for seeds,Vegetables & field crops in uncovered area,Open Area,1805,Hof Ashkelon,South,18481.60,2.90,1.97,2.9051475,1.9701575,0.87154425,0.59104725,1,1.04,2000,2,0.074,0.07696,0.00296,0.2825949,0.2056349
711,הודיה,33.10,field crops,field crops for seeds,Vegetables & field crops in uncovered area,Open Area,1805,Hof Ashkelon,South,33060.30,5.19,3.52,5.1978585,3.5249845,1.55935755,1.05749535,1,1.04,2000,2,0.1324,0.137696,0.005296,0.50561574,0.36791974
630,הודיה,3.30,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1805,Hof Ashkelon,South,3337.09,0.52,0.36,0.5182155,0.3514335,0.15546465,0.10543005,1,1.04,2000,2,0.0132,0.013728,0.000528,0.05040882,0.03668082
1008,הזורעים,14.80,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1735,Hagalil Hatahton,North,14797.80,2.23,1.51,2.233986,1.515002,0.6701958,0.4545006,1,1.04,2000,2,0.0592,0.061568,0.002368,0.21874104,0.15717304
219,הזורעים,50.00,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1735,Hagalil Hatahton,North,49953.80,7.54,5.11,7.54725,5.11825,2.264175,1.535475,1,1,2000,5,0.5,0.5,0,0.91419,0.41419
911,החותרים,12.00,plantations,subtropical,Plantations and Citrus in covered area,Net House,1715,Hof Hacarmel,Haifa,11983.20,1.79,1.21,1.79046,1.21422,0.537138,0.364266,1,1,1000,5,0.06,0.06,0,0.1817064,0.1217064
149,הר הנגב הדרומי מ,0.80,others,greenhouse crops,Vegetables in covered area,Greenhouse,1865,Ha'arava Hatihona,South,770.55,0.13,0.08,0.129804,0.088028,0.0389412,0.0264084,1,1,2000,5,0.008,0.008,0,0.01536336,0.00736336
376,הר הנגב הדרומי מ,0.35,others,greenhouse crops,Vegetables in covered area,Greenhouse,1865,Ha'arava Hatihona,South,353.61,0.06,0.04,0.057373133,0.038908216,0.01721194,0.011672465,1,1,2000,5,0.003535986,0.003535986,0,0.006790577,0.003254592
866,הר הנגב הצפוני מ,11.60,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1875,Ramat Negev,South,11611.00,1.89,1.28,1.89225,1.28325,0.567675,0.384975,1,1,2000,5,0.116,0.116,0,0.22359,0.10759
615,הראל,12.70,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1755,Ma'te Yehuda,Jerusalem,12658.80,1.93,1.31,1.9390995,1.3150215,0.58172985,0.39450645,1,1,2000,5,0.127,0.127,0,0.23400258,0.10700258
754,הרי נצרת תירען,6.00,plantations,olives,Plantations,Open Area,1765,No Jurisdiction - Kefar Kana Area,North,5984.18,0.92,0.62,0.92133,0.62481,0.276399,0.187443,1,1,1000,8,0.048,0.048,0,0.1037772,0.0557772
125,הררית-יחד,3.60,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1775,Misgav,North,3633.67,0.56,0.38,0.55593,0.37701,0.166779,0.113103,1,1,2000,5,0.036,0.036,0,0.0668412,0.0308412
287,ורד יריחו,12.10,non-processed,non-processed,Not cultivated,Open Area,1805,Megilot,Other,12073.90,1.90,1.29,1.9001235,1.2885895,0.57003705,0.38657685,1,1,0,0,0,0,0,0.15463074,0.15463074
914,זוהר,30.10,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1795,Lahish,South,30062.40,4.69,3.18,4.7005665,3.1877405,1.41016995,0.95632215,1,1.04,2000,2,0.1204,0.125216,0.004816,0.45765846,0.33244246
950,זוהר,39.90,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1795,Lahish,South,39877.90,6.23,4.22,6.2309835,4.2256095,1.86929505,1.26768285,1,1.1,2000,5,0.399,0.4389,0.0399,0.77041314,0.33151314
678,זימרת,7.20,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1815,Sdot Negev,South,7161.60,1.13,0.77,1.136916,0.771012,0.3410748,0.2313036,1,1.04,2000,2,0.0288,0.029952,0.001152,0.11049264,0.08054064
229,זימרת,12.50,citrus,orange-like,Citrus,Open Area,1815,Sdot Negev,South,12521.20,1.98,1.34,1.9738125,1.3385625,0.59214375,0.40156875,1,1.03,4000,4,0.2,0.206,0.006,0.2842275,0.0782275
526,זיקים,174.30,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1795,Lahish,South,-174336.00,-27.23,-18.46,27.2195595,18.4592415,8.16586785,5.53777245,1,1.04,2000,2,0.6972,0.725088,0.027888,2.65016178,1.92507378
761,זכרון יעקב,3.60,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1745,Zih'ron Ya'akov,Haifa,3599.78,0.55,0.37,0.546484261,0.370604269,0.163945278,0.111181281,1,1.04,2000,2,0.014398689,0.014974637,0.000575948,0.053457294,0.038482657
390,זכרון יעקב,13.00,plantations,vineyard,Plantations,Open Area,1735,Zih'ron Ya'akov,Haifa,12966.90,1.96,1.33,1.962285,1.330745,0.5886855,0.3992235,1,1,1000,20,0.26,0.26,0,0.3156894,0.0556894
553,זכרון יעקב,10.20,plantations,vineyard,Plantations,Open Area,1735,Zih'ron Ya'akov,Haifa,10207.80,1.54,1.04,1.539639,1.044123,0.4618917,0.3132369,1,1,1000,20,0.204,0.204,0,0.24769476,0.04369476
984,זמר,1.90,vegetables,peppers,Vegetables in covered area,Greenhouse,1735,Zemer,Center,1870.61,0.28,0.19,0.2867955,0.1944935,0.08603865,0.05834805,1,1.1,2000,7,0.0266,0.02926,0.00266,0.04089522,0.01163522
409,זמר,1.75,vegetables,tomatoes,Vegetables in covered area,Greenhouse,1735,Zemer,Center,1745.40,0.26,0.18,0.263449921,0.17866144,0.079034976,0.053598432,1,1.1,2000,6,0.020944046,0.023038451,0.002094405,0.035262443,0.012223993
240,זרזיר,6.70,plantations,olives,Plantations,Open Area,1745,Zarzir,North,6670.52,1.01,0.69,1.0171605,0.6897985,0.30514815,0.20693955,1,1,1000,8,0.0536,0.0536,0,0.11493582,0.06133582
720,זרחיה,20.90,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1795,Shafir,South,20917.20,3.27,2.22,3.2638485,2.2134145,0.97915455,0.66402435,1,1.04,2000,2,0.0836,0.086944,0.003344,0.31777614,0.23083214
688,חגור,13.77,non-processed,non-processed,Not cultivated,Open Area,1755,Drom Hasharon,Center,13774.80,2.10,1.43,2.103145704,1.426271224,0.630943711,0.427881367,1,1,0,0,0,0,0,0.171152547,0.171152547
285,חדיד,7.92,field crops,field crops for seeds,Vegetables & field crops in uncovered area,Open Area,1755,Hevel Modi'in,Center,7916.61,1.21,0.82,1.208715642,0.819703712,0.362614693,0.245911113,1,1.04,2000,2,0.031665603,0.032932227,0.001266624,0.118123782,0.085191555
625,חדרה,13.20,field crops,field crops for silage,Vegetables & field crops in uncovered area,Open Area,1745,Hadera,Haifa,13171.00,2.00,1.36,2.003958,1.359006,0.6011874,0.4077018,1,1.04,2000,4,0.1056,0.109824,0.004224,0.22897512,0.11915112
714,חדרה,61.00,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1755,Hadera,Haifa,61012.20,9.32,6.32,9.313785,6.316245,2.7941355,1.8948735,1,1.1,2000,5,0.61,0.671,0.061,1.1605494,0.4895494
297,חדרה,3.80,citrus,peelables,Citrus,Open Area,1755,Hadera,Haifa,3766.35,0.58,0.39,0.580203,0.393471,0.1740609,0.1180413,1,1.03,4000,6,0.0912,0.093936,0.002736,0.10357812,0.00964212
785,חוגלה,3.60,plantations,deciduous,Plantations,Open Area,1755,Emek Hefer,Center,3615.80,0.55,0.37,0.549666,0.372762,0.1648998,0.1118286,1,1,1000,8,0.0288,0.0288,0,0.06201144,0.03321144
932,חוות נסיונות לכי,26.80,citrus,peelables,Citrus,Open Area,1795,Shafir,South,26786.60,4.18,2.84,4.185222,2.838254,1.2555666,0.8514762,1,1.03,4000,6,0.6432,0.662496,0.019296,0.73808808,0.07559208
865,חולית,6.40,non-processed,non-processed,Not cultivated,Open Area,1835,Eshkol,South,6353.08,1.01,0.69,1.021728,0.692896,0.3065184,0.2078688,1,1,0,0,0,0,0,0.08314752,0.08314752
48,חורפיש,0.90,plantations,olives,Plantations,Open Area,1745,Hurfeish,North,896.62,0.14,0.09,0.136115501,0.092308213,0.04083465,0.027692464,1,1,1000,8,0.007172704,0.007172704,0,0.015380608,0.008207904
735,חורפיש,0.91,plantations,olives,Plantations,Open Area,1745,Hurfeish,North,909.88,0.14,0.09,0.138128059,0.093673052,0.041438418,0.028101916,1,1,1000,8,0.007278757,0.007278757,0,0.01560802,0.008329263
884,חיבת ציון,7.53,flowers,flowers general,Flowers,Open Area,1755,Emek Hefer,Center,7525.74,1.15,0.78,1.149040297,0.779234224,0.344712089,0.233770267,1,1.05,500,20,0.075255611,0.079018392,0.003762781,0.140919142,0.06190075
636,חיבת ציון,3.72,flowers,greens,Flowers,Net House,1755,Emek Hefer,Center,3717.36,0.57,0.38,0.567571248,0.384904639,0.170271374,0.115471392,1,1.05,500,20,0.037172692,0.039031327,0.001858635,0.069607353,0.030576026
748,חלוץ,1.36,plantations,olives,Plantations,Open Area,1775,Kisrah - Smi'a,North,1360.83,0.21,0.14,0.210136991,0.142506695,0.063041097,0.042752008,1,1,1000,8,0.010886164,0.010886164,0,0.023632502,0.012746338
907,חלץ,31.40,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1805,Hof Ashkelon,South,31380.80,4.93,3.34,4.930899,3.343943,1.4792697,1.0031829,1,1.04,2000,2,0.1256,0.130624,0.005024,0.47964756,0.34902356
642,חלץ,6.00,citrus,orange-like,Citrus,Open Area,1805,Hof Ashkelon,South,6039.12,0.95,0.64,0.94221,0.63897,0.282663,0.191691,1,1.03,4000,4,0.096,0.09888,0.00288,0.1360044,0.0371244
655,חלץ,17.10,vegetables,periodic spices and herbs,Vegetables & field crops in uncovered area,Open Area,1805,Hof Ashkelon,South,17055.70,2.68,1.82,2.6852985,1.8210645,0.80558955,0.54631935,1,1.1,2000,3,0.1026,0.11286,0.01026,0.28624374,0.17338374
596,חמד,3.55,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1785,Sdot Dan,Center,3555.03,0.55,0.37,0.552072517,0.374394006,0.165621755,0.112318202,1,1.04,2000,2,0.014219969,0.014788768,0.000568799,0.053800541,0.039011774
533,חמד,2.16,flowers,flowers nursery,Flowers,Greenhouse,1775,Sdot Dan,Center,2164.04,0.33,0.23,0.334176932,0.226625736,0.10025308,0.067987721,1,1.05,500,20,0.02164008,0.022722084,0.001082004,0.040828339,0.018106255
372,חניאל,1.60,non-processed,non-processed,Not cultivated,Open Area,1745,Emek Hefer,Center,1602.70,0.24,0.17,0.24330713,0.165001387,0.072992139,0.049500416,1,1,0,0,0,0,0,0.019800166,0.019800166
208,חניאל,12.90,citrus,peelables,Citrus,Open Area,1745,Emek Hefer,Center,12911.90,1.96,1.33,1.9584135,1.3281195,0.58752405,0.39843585,1,1.03,4000,6,0.3096,0.318888,0.009288,0.35070714,0.03181914
997,חפץ חיים,38.67,vegetables,periodic vegetables,Vegetables & field crops in uncovered area,Open Area,1795,Nahal Sorek,Center,38669.10,6.04,4.1,6.038743807,4.095240053,1.811623142,1.228572016,1,1.1,2000,5,0.386689963,0.425358959,0.038668996,0.746644182,0.321285223
633,חפצי-בה,16.80,citrus,grapefruits,Citrus,Open Area,1755,Hagilbo'a,North,16766.50,2.56,1.74,2.565108,1.739556,0.7695324,0.5218668,1,1.03,4000,4,0.2688,0.276864,0.008064,0.37486512,0.09800112
694,חפצי-בה,9.90,citrus,grapefruits,Citrus,Open Area,1755,Hagilbo'a,North,9921.89,1.51,1.03,1.5115815,1.0250955,0.45347445,0.30752865,1,1.03,4000,4,0.1584,0.163152,0.004752,0.22090266,0.05775066
179,חצב,6.00,vegetables,cucumbers,Vegetables in covered area,Greenhouse,1795,Be'er Tuvya,South,5961.46,0.93,0.63,0.93699,0.63543,0.281097,0.190629,1,1.1,2000,6,0.072,0.0792,0.0072,0.1237716,0.0445716
41,חצב,4.57,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1795,Be'er Tuvya,South,4574.79,0.71,0.48,0.714424129,0.484494524,0.214327239,0.145348357,1,1.1,2000,5,0.045748031,0.050322834,0.004574803,0.088333044,0.038010209
131,חצב,5.39,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1795,Be'er Tuvya,South,5393.42,0.84,0.57,0.842264871,0.571191119,0.252679461,0.171357336,1,1.1,2000,5,0.053934292,0.059327721,0.005393429,0.104139567,0.044811846
395,חצב,7.29,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1795,Bnei Ayish,Center,7286.58,1.14,0.77,1.137912356,0.77168769,0.341373707,0.231506307,1,1.1,2000,5,0.07286603,0.080152633,0.007286603,0.140694102,0.06054147
728,חצב,10.00,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1795,Be'er Tuvya,South,9966.58,1.56,1.06,1.56165,1.05905,0.468495,0.317715,1,1.1,2000,5,0.1,0.11,0.01,0.193086,0.083086
171,חצב,2.90,others,greenhouse crops,Vegetables in covered area,Greenhouse,1795,Be'er Tuvya,South,2914.47,0.46,0.31,0.4528785,0.3071245,0.13586355,0.09213735,1,1,2000,5,0.029,0.029,0,0.05425494,0.02525494
760,חצב,3.42,non-processed,non-processed,Not cultivated,Open Area,1795,Be'er Tuvya,South,3415.16,0.53,0.36,0.533329489,0.361683217,0.159998847,0.108504965,1,1,0,0,0,0,0,0.043401986,0.043401986
784,חצב,8.30,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1795,Be'er Tuvya,South,8267.25,1.29,0.88,1.2961695,0.8790115,0.38885085,0.26370345,1,1,2000,5,0.083,0.083,0,0.15528138,0.07228138
853,חצור אשדוד,24.10,plantations,deciduous,Plantations,Open Area,1795,Be'er Tuvya,South,24066.60,3.76,2.55,3.7635765,2.5523105,1.12907295,0.76569315,1,1,1000,8,0.1928,0.1928,0,0.42195726,0.22915726
67,חרב לאת,1.76,citrus,orange-like,Citrus,Open Area,1755,Emek Hefer,Center,1756.42,0.27,0.18,0.268173474,0.18186477,0.080452042,0.054559431,1,1.03,4000,4,0.028102142,0.028945207,0.000843064,0.039190896,0.01024569
815,חרות,5.98,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1765,Lev Hasharon,Center,5976.28,0.92,0.62,0.917664647,0.622324301,0.275299394,0.18669729,1,1.04,2000,2,0.02390452,0.024860701,0.000956181,0.089595337,0.064734636
618,חרות,5.40,citrus,grapefruits,Citrus,Open Area,1765,Tel Mond,Center,5431.47,0.83,0.57,0.829197,0.562329,0.2487591,0.1686987,1,1.03,4000,4,0.0864,0.088992,0.002592,0.12087468,0.03188268
589,חרות,3.34,plantations,subtropical,Plantations and Citrus in covered area,Net Cover,1755,Lev Hasharon,Center,3344.86,0.51,0.35,0.510698667,0.346335878,0.1532096,0.103900763,1,1,1000,5,0.016723931,0.016723931,0,0.051594664,0.034870733
217,טייבה,4.60,plantations,general plantation,Plantations,Open Area,1745,Taybe,Center,4589.83,0.70,0.47,0.698349,0.473593,0.2095047,0.1420779,1,1,1000,5,0.023,0.023,0,0.07063116,0.04763116
456,טייבה,7.10,plantations,general plantation,Plantations,Open Area,1745,Taybe,Center,7061.66,1.07,0.73,1.0778865,0.7309805,0.32336595,0.21929415,1,1,1000,5,0.0355,0.0355,0,0.10901766,0.07351766
676,טייבה,3.97,plantations,general plantation,Plantations,Open Area,1745,Taybe,Center,3973.35,0.60,0.41,0.603193945,0.40906256,0.180958183,0.122718768,1,1,1000,5,0.019866085,0.019866085,0,0.061007158,0.041141073
990,טייבה,16.70,plantations,general plantation,Plantations,Open Area,1745,Taybe,Center,16661.80,2.53,1.72,2.5353105,1.7193485,0.76059315,0.51580455,1,1,1000,5,0.0835,0.0835,0,0.25642182,0.17292182
117,טל-אל,7.61,plantations,olives,Plantations,Open Area,1725,Misgav,North,7611.18,1.14,0.77,1.142198567,0.774594431,0.34265957,0.232378329,1,1,1000,8,0.060886814,0.060886814,0,0.12948342,0.068596606
145,טל-אל,3.48,plantations,olives,Plantations,Open Area,1725,Julis,North,3476.02,0.52,0.35,0.521641111,0.353756615,0.156492333,0.106126985,1,1,1000,8,0.027806956,0.027806956,0,0.059134967,0.031328012
249,טמרה (מישור עכו),6.20,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1755,Tamra,North,6231.57,0.95,0.65,0.946647,0.641979,0.2839941,0.1925937,1,1.04,2000,2,0.0248,0.025792,0.000992,0.09251268,0.06672068
772,טמרה (מישור עכו),11.00,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1755,Tamra,North,10979.90,1.68,1.14,1.679535,1.138995,0.5038605,0.3416985,1,1.04,2000,2,0.044,0.04576,0.00176,0.1641354,0.1183754
136,טמרה (מישור עכו),7.31,plantations,olives,Plantations,Open Area,1745,Tamra,North,7312.52,1.11,0.75,1.110103155,0.752828576,0.333030947,0.225848573,1,1,1000,8,0.05849768,0.05849768,0,0.125438037,0.066940357
496,טמרה (מישור עכו),9.00,plantations,olives,Plantations,Open Area,1745,Tamra,North,9015.63,1.37,0.93,1.366335,0.926595,0.4099005,0.2779785,1,1,1000,8,0.072,0.072,0,0.1543914,0.0823914
499,טמרה (מישור עכו),9.70,plantations,olives,Plantations,Open Area,1745,Tamra,North,9745.48,1.48,1,1.4726055,0.9986635,0.44178165,0.29959905,1,1,1000,8,0.0776,0.0776,0,0.16639962,0.08879962
607,טמרה (מישור עכו),10.79,plantations,olives,Plantations,Open Area,1745,Tamra,North,10792.80,1.64,1.11,1.638442009,1.111127339,0.491532603,0.333338202,1,1,1000,8,0.086338873,0.086338873,0,0.185138605,0.098799731
752,טמרה (מישור עכו),6.13,plantations,olives,Plantations,Open Area,1745,Tamra,North,6130.78,0.93,0.63,0.930706254,0.631168609,0.279211876,0.189350583,1,1,1000,8,0.049044232,0.049044232,0,0.105166772,0.05612254
986,טמרה (מישור עכו),3.02,plantations,olives,Plantations,Open Area,1745,Tamra,North,3016.46,0.46,0.31,0.457924315,0.310546375,0.137377295,0.093163912,1,1,1000,8,0.024130649,0.024130649,0,0.051743955,0.027613305
1002,טמרה (מישור עכו),6.31,plantations,olives,Plantations,Open Area,1745,Tamra,North,6312.41,0.96,0.65,0.958277384,0.649866272,0.287483215,0.194959882,1,1,1000,8,0.050497112,0.050497112,0,0.10828222,0.057785108
422,טמרה (מישור עכו),2.70,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1745,Tamra,North,2725.05,0.41,0.28,0.4099005,0.2779785,0.12297015,0.08339355,1,1,2000,5,0.027,0.027,0,0.04955742,0.02255742
162,טרעאן,3.70,plantations,olives,Plantations,Open Area,1755,Tur'an,North,3736.87,0.57,0.39,0.5649345,0.3831165,0.16948035,0.11493495,1,1,1000,8,0.0296,0.0296,0,0.06373398,0.03413398
173,טרעאן,4.10,plantations,olives,Plantations,Open Area,1765,Tur'an,North,4080.47,0.63,0.42,0.6295755,0.4269535,0.18887265,0.12808605,1,1,1000,8,0.0328,0.0328,0,0.07091442,0.03811442
542,טרעאן,3.00,plantations,olives,Plantations,Open Area,1765,Tur'an,North,2989.60,0.46,0.31,0.460665,0.312405,0.1381995,0.0937215,1,1,1000,8,0.024,0.024,0,0.0518886,0.0278886
